path,label,broad_group,polarization,source,magnification,domain
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-2.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-3.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-4.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-5.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-6.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-7.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-8.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变5方柱石矽卡岩3-9.jpg,方柱石矽卡岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-1.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-2.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-3.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-4.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-5.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-6.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-7.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩1-8.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-1.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-2.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-3.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-4.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-5.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-6.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-7.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩2-8.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-1.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-2.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-3.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-4.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-5.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-6.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-7.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变61糜棱岩3-8.jpg,糜棱岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-1.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-2.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-3.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-4.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-5.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-6.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-7.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩1-8.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-1.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-2.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-3.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-4.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-5.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-6.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-7.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩2-8.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-1.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-2.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-3.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-4.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-5.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-6.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-7.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变62板岩3-8.jpg,板岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-1.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-2.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-3.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-4.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-5.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-6.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-7.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩1-8.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-1.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-2.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-3.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-4.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-5.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-6.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-7.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩2-8.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-1.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-2.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-3.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-4.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-5.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-6.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-7.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变63千枚岩3-8.jpg,绿帘绿泥绢云母千枚岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-1.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-2.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-3.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-4.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-5.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-6.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-7.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩1-8.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩2-1.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩2-2.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变65绿片岩2-3.jpg,黝帘石阳起石片岩,metamorphic,unknown,NJU,unknown,NJU
